"apcp_sf1_1","apcp_sf2_1","apcp_sf3_1","apcp_sf4_1","apcp_sf5_1","dlwrf_s1_1","dlwrf_s2_1","dlwrf_s3_1","dlwrf_s4_1","dlwrf_s5_1","dswrf_s1_1","dswrf_s2_1","dswrf_s3_1","dswrf_s4_1","dswrf_s5_1","pres_ms1_1","pres_ms2_1","pres_ms3_1","pres_ms4_1","pres_ms5_1","pwat_ea1_1","pwat_ea2_1","pwat_ea3_1","pwat_ea4_1","pwat_ea5_1","spfh_2m1_1","spfh_2m2_1","spfh_2m3_1","spfh_2m4_1","spfh_2m5_1","tcdc_ea1_1","tcdc_ea2_1","tcdc_ea3_1","tcdc_ea4_1","tcdc_ea5_1","tcolc_e1_1","tcolc_e2_1","tcolc_e3_1","tcolc_e4_1","tcolc_e5_1","tmax_2m1_1","tmax_2m2_1","tmax_2m3_1","tmax_2m4_1","tmax_2m5_1","tmin_2m1_1","tmin_2m2_1","tmin_2m3_1","tmin_2m4_1","tmin_2m5_1","tmp_2m_1_1","tmp_2m_2_1","tmp_2m_3_1","tmp_2m_4_1","tmp_2m_5_1","tmp_sfc1_1","tmp_sfc2_1","tmp_sfc3_1","tmp_sfc4_1","tmp_sfc5_1","ulwrf_s1_1","ulwrf_s2_1","ulwrf_s3_1","ulwrf_s4_1","ulwrf_s5_1","ulwrf_t1_1","ulwrf_t2_1","ulwrf_t3_1","ulwrf_t4_1","ulwrf_t5_1","uswrf_s1_1","uswrf_s2_1","uswrf_s3_1","uswrf_s4_1","uswrf_s5_1","salida"
"red","low","low",0,NA,"medium",310.453058416193,"medium","medium",284.434462113814,0,128.181818181818,NA,900.909090909091,"green","medium","medium","medium","medium",101729.7578125,13.263636415655,11.0605627406727,"red",10.2727272727273,12.3818182511763,0.00415181823667478,0.00446272730319337,0.00419545453041792,0.00425989693030715,"low",0.330909090963277,"low","low",0.00545454533262686,0.227272728627378,"low",0.172354544428262,"low","low","low","medium",281.902432528409,"medium",288.259773947976,"medium","medium","medium","medium",NA,"medium","medium",0,"medium","medium","medium",278.645571621982,283.124267578125,290.236397483132,"medium",284.754658092152,0,"blue","medium","medium","medium",170.570460926403,"low",173.014262806286,"medium","medium",0,"low",71.3636363636364,"medium","medium",19988400
"red","low","low",0.0118181817233562,0,"medium",261.180994207209,"medium","medium",285.403314763849,0,224.545454545455,NA,890,"green","medium","medium","medium","medium",102018.551136364,9.48181828585538,9.63636363636364,NA,NA,8.42727262323553,0.00403845780105753,0.00444796363907782,NA,0.00504468372938308,"low",0.00909090905704282,"low","low",0.00454545444385572,0,"low",0.0259818177959956,"low","low","low","medium",281.254483309659,"medium",288.537705854936,"medium","medium","medium","medium",286.836212158203,"medium","medium",0,"medium","medium","medium",274.562882856889,283.306931929155,290.949498956854,"medium",285.90010209517,0,"blue","medium","medium","medium",225.711496526545,"medium",248.08657282049,"high","high",NA,"medium",95.7272727272727,"medium","medium",22646100
"red","low","low",0,NA,"low",255.723460804332,"medium","medium",302.388388893821,0,270,NA,930,"green","medium","medium","medium","medium",101640.933948864,6.51476799358021,7.44989555532282,"red",9.77435129339045,9.77176926352761,0.00336846133524721,0.00463755018162456,NA,NA,"low",0,"low","low",0,0,"low",0.000318181828664489,"low","low","low","medium",285.724437366832,"medium",294.076440984553,"medium","medium","medium","medium",292.004666415128,"medium","medium",NA,"medium","medium","medium",276.256569602273,287.337038907138,294.555985884233,"medium",290.19462446733,NA,"blue","medium","medium","medium",250.772259798917,"high",268.517203591087,"high","high",0,"high",109.181818181818,"medium","medium",26770500
"red","low","low",0,NA,"medium",292.396501020952,"medium","medium",343.672981955788,0,260,NA,910,NA,"medium","medium","medium","medium",101112.860085227,15.9090909090909,16.0727272900668,"red",17.1430544419722,18.5090907703746,0.00618454543027011,0.00777636358345097,NA,NA,"medium",0,"low","low",0,0,"low",0.000127272730672055,"low","low","low","medium",289.164314963601,"high",297.448564009233,"high","medium","high","high",295.010412042791,"high","medium",0,"high","high","high",282.839713356712,290.244065718217,297.027607310902,"high",295.219612815163,0,"blue","medium","medium","medium",270.008553244851,"high",270.338353937322,"high","high",0,"high",104,"medium","medium",25652400
"red","low","low",0,0,"medium",336.157481800426,"high","medium",362.336264870384,0,223.636363636364,NA,908.181818181818,"green","medium","medium","medium","medium",101387.536221591,15.4727272553877,16.4386390339244,"red",20.6020724556663,19.9991188049316,0.0106445455246351,0.011552727273242,NA,0.0132044672288678,"medium",0.0181818177754229,"low","low",0,0,"low",0.0130818182475526,"low","low","low","high",292.865875244141,"high",300.124017888849,"high","high","high","high",297.83711381392,"high","high",0,"high","high","high",287.714588512074,294.13671875,300.375857266513,"high",296.72421542081,0,"green","high","high","high",285.502102938565,"high",289.391204833984,"high","high",NA,"medium",94.6363636363636,"medium","medium",25017600
"red","low","low",0,NA,"medium",336.103390780362,"high","medium",354.107960094105,NA,227.272727272727,NA,895.454545454545,"green","medium","medium","medium","medium",101741.59375,19.9733238220215,20.2915056402033,"red",20.5909090909091,20.8636365370317,0.0104101599109444,0.0111841379072178,NA,NA,"medium",0.0109090906652537,"low","low",0.012727272442796,0.0145454542203383,"low",0.0228363639590415,"low","low","low","high",292.085829301314,"high",297.67402232777,"high","high","high","high",296.45791348544,"high","high",0,"high","high","high",287.728493430398,293.499406294389,299.065285422585,"high",294.925218061967,0,"green","high","medium","medium",283.264562433416,"high",278.980299516158,"high","high",0,"medium",90.8181818181818,"low","medium",18977400
"red","low","low",0.196363635361195,NA,"high",386.132249311967,"high","high",396.574540571733,0,73.6363636363636,NA,280.909090909091,"red","medium","medium","medium","medium",101554.964488636,30.5999998612837,32.5909090909091,"blue",34.8243467157537,36.2108417857777,0.011059090918438,0.0109109090302478,NA,0.011489999903874,"medium",0.30636363747445,"low","low",0.189999999647791,0.112727272747592,"low",0.359372726895592,"low","low","low","high",291.16845703125,"medium",294.455122514205,"medium","high","high","high",293.268285577947,"high","high",NA,"medium","medium","high",289.74945900657,NA,293.660766601562,"medium",293.642192493786,0,"green","medium","medium","medium",163.83219909668,"low",138.976293390447,"medium","medium",0,"low",26.2727272727273,"low","low",9857700
"red","low","low",0.227272725240751,NA,"high",356.657800847834,"high","high",409.795793013139,0,197.272727272727,NA,307.272727272727,"red","medium","medium","medium","medium",101601.997869318,29.7681877829812,30.2317836067893,NA,32.776574048129,34.1814266551625,0.0106081818653779,0.0117201582443985,NA,NA,"medium",0.0999999992888082,"low","low",0.2409090900963,0.308181818236004,"low",0.130754545331001,"low","low","low","high",292.955502596768,"high",296.221998734908,"high","high","high","high",295.587344082919,"high","high",0,"high","high","high",289.075789018111,NA,297.056904185902,"medium",294.24018721147,0,"green","high","medium","medium",146.940483786843,"medium",210.841375177557,"medium","medium",0,"medium",55.2727272727273,"low","low",6393900
"red","low","low",0.110909091647376,NA,"high",367.799596613104,"high","high",379.685471968217,0,110,NA,471.818181818182,"blue","low","low","low","low",100425.333806818,26.6630320115523,19.8028637279164,"red",NA,NA,0.0105118524621833,0.0110802474347028,0.0120388261804527,0.0120881819589572,"medium",0.0399999991059303,"low","low",0.0509090909565037,0.00181818177754229,"low",0.140863636677915,"low","low","low","high",290.177379261364,"high",296.735917524858,"high","high","high","high",294.180702903054,"high","high",0,"high","high","high",287.83925559304,NA,295.276234019886,"medium",294.888100363991,0,NA,"medium","medium","medium",224.195390181108,"high",274.614188454368,"high","high",0,"low",48.5454545454545,"low","low",15743100
"red","low","low",0.261818181723356,NA,"medium",332.202656139027,"high","high",395.336398037997,0,260.909090909091,NA,405.454545454545,NA,"low","low","low","low",100083.409090909,18.9215086156672,20.5545454892245,"blue",23.7818180431019,24.4545454545455,0.0106949709694494,0.0129045455462553,NA,NA,"medium",0.00545454533262686,"low","low",0.140909091484818,0.00818181799894029,"low",NA,"low","low","low","high",294.007288152521,"high",296.443986372514,"high","high","high","high",295.512173739347,"high","high",0,"high","high","high",287.209561434659,295.712832364169,297.23119839755,"medium",295.099465110085,NA,"green","high","medium","medium",262.552556818182,"high",273.627888072621,"high","high",0,"medium",77.6363636363636,"low","low",19825200
"red","low","low",0.0672727269543843,0.571818170222369,"high",362.496016068892,"high","high",382.893951416016,0,179.090909090909,NA,690,"green","low","low","low","low",100476.2421875,16.6545455239036,17.6000000346791,"red",22.2138101404363,26.697433645075,0.012133550660854,0.0125545921142806,NA,0.0137172727422281,"medium",0.0545454546809196,"low","low",0.052727272734046,0.00363636355508458,"low",0.0977727261117913,"low","low","low","high",293.230657404119,"high",298.93891213157,"high","high","high","high",297.127840909091,"high","high",0,"high","high","high",289.657301469283,NA,298.846008300781,"high",296.722905939276,0,"green","high","medium","high",279.354372891513,"high",281.476870450107,"high","high",0,"medium",67.4545454545455,"low","low",18071400
"red","low","low",3.42454546689987,NA,"high",385.927853670987,"high","high",394.378173828125,0,107.272727272727,NA,581.818181818182,"blue","low","medium","medium","medium",101059.642045455,27.5153683749112,28.7272725538774,"blue",35.5999995144931,37.0818186673251,0.0124944984404878,0.0139612233774229,NA,0.0149751827120781,"medium",0.103636364029212,"low","low",0.220909090881998,0.639090905135328,"low",0.270781815052032,"low","low","low","high",293.491080544212,"high",296.760215065696,"high","high","high","high",295.28945645419,"high","high",0,"high","high","high",290.190030184659,293.874087246982,295.772011496804,"high",294.436165549538,0,"green","high","medium","medium",271.468963623047,"high",261.11952903054,"medium","medium",0,"low",30.1818181818182,"low","low",9306300
"red","low","low",0.065454545176842,NA,"high",384.461750377308,"high","high",369.369506835938,NA,62.7272727272727,NA,748.181818181818,"green","medium","medium","medium","medium",101150.886363636,32.9454548575661,30.118181922219,"blue",29.6818183552135,NA,0.0112271661954847,0.0109490908851678,NA,0.012213328175924,"medium",0.827272732149471,"low","low",0.0654545448381792,0.0254545452242548,"medium",0.388918179680001,"low","low","low","high",289.402232776989,"high",296.269276012074,"high","high","high","high",294.23588700728,"high","high",0,"high","high","high",288.988974831321,289.870355779474,296.679021661932,"high",294.778680974787,0,"green","medium","medium","medium",126.408417441628,"low",141.145789406516,"medium","medium",0,"low",51.3636363636364,"low","low",8859000
"red","low","low",0,NA,"medium",295.175886674361,"medium","medium",328.465972900391,NA,300,NA,930.909090909091,"green","medium","medium","medium","medium",101824.953835227,13.8140843998302,14.728288043629,"red",17.9239978790283,16.8309253345836,0.0062969653359191,0.00905246050520377,NA,0.00945403486151587,"medium",0.00181818177754229,"low","low",0.00181818177754229,0.00181818177754229,"low",0.00148181818274845,"low","low","low","medium",290.871590354226,"high",295.997508655895,"high","medium","medium","medium",294.985407049006,"high","medium",0,"high","high","high",279.223114013672,292.515597256747,297.074587735263,"medium",292.43056973544,0,"green","medium","medium","medium",265.252083518288,"high",273.261868563565,"high","high",NA,"high",110.454545454545,"medium","medium",27084600
"red","low","low",0,NA,"high",312.770075017756,"medium","medium",315.956878662109,0,277.272727272727,NA,940.909090909091,"green","medium","medium","medium","medium",102331.223721591,19.7909089868719,14.5727272900668,"red",14.9454545107755,14.2658746892756,0.00799485185945576,0.00853952215137807,NA,0.00699086584658785,"medium",0.233636360276829,"low","low",0,0,"low",0.00219999999667793,"low","low","low","medium",290.742903275923,"high",295.632707075639,"high","high","high","high",294.988572554155,"high","high",0,"high","high","high",285.512756347656,292.081989635121,296.77626731179,"medium",291.633775190874,0,"green","medium","medium","medium",166.669070157138,"medium",255.217133955522,"high","high",0,"high",NA,"medium","medium",25444800
"red","low","low",0,NA,"medium",287.762681440874,"medium","medium",334.445085005327,0,310,578.363636363636,940,"green","medium","medium","medium","medium",101658.420454545,11.7000000693581,13.6037922772494,"red",16.7727272727273,16.1090908917514,0.00503272719850594,0.00750000000169331,NA,0.00833454558795149,"medium",0,"low","low",0.000909090888771144,0.00636363622139801,"low",0.000672727292773991,"low","low","low","medium",291.390821977095,"high",298.553380792791,"high","medium","medium","medium",297.080433238636,"high","medium",0,"high","high","high",279.682170521129,292.491468949751,NA,"high",294.368735573509,0,"blue","medium","medium","medium",258.316364635121,"high",274.633261940696,"high","high",NA,"high",112.545454545455,"medium","medium",27194100
"red","low","low",0,NA,"medium",312.307006835938,"medium","medium",352.696558172053,0,297.272727272727,NA,834.545454545455,NA,"medium","medium","medium","medium",101245.389914773,14.3181911815297,15.5322253487327,"red",20.3999999653209,21.9181820262562,0.00745818179778077,0.00951181817799807,NA,0.00990636350417679,"medium",0.00909090888771144,"low","low",0.210000003603372,0.677272740243511,"low",0.0213272725655274,"low","low","medium","high",293.242955988104,"high",297.243810480291,"high","high","high","high",296.340753728693,"medium","high",0,"high","high","medium",287.313784512607,293.857760342685,298.113653009588,"medium",289.852408669212,NA,"green","high","medium","medium",269.462163751776,"high",245.086160833185,"medium","medium",NA,"high",NA,"low","low",21347100
"red","low","low",0.217272728681564,NA,"high",381.892045454545,"high","high",407.042763449929,0,80,NA,264.545454545455,"red","medium","medium","medium","medium",100997.796875,26.7363634976474,26.9091077284379,"blue",26.7727329947732,28.3910713195801,0.0100918181071227,0.0112154545601119,NA,0.0130809090015563,"medium",0.211818183010275,"low","low",0.151818183335391,0.0845454546876929,"low",0.112990908324718,"low","low","low","medium",290.299513383345,"medium",294.782487349077,"medium","high","high","high",293.423414750533,"high","high",0,"medium","medium","high",287.600258567116,290.449043967507,293.907753684304,"medium",294.61577536843,0,"green","medium","medium","medium",253.144958496094,"medium",255.00693026456,"high","high",0,"low",35.3636363636364,"low","low",17663400
"red","low","low",0.613636359572411,NA,"high",399.653914018111,"high","high",399.96659712358,0,82.7272727272727,NA,369.090909090909,"blue","medium","medium","medium","medium",100869.579545455,30.5727272033691,31.2393699992787,"blue",31.5256011269309,29.8923929387873,0.0131445453417572,0.0139345453036102,NA,0.0150354545224797,"medium",0.284545454111966,"low","low",0.109999999403954,0.034545454450629,"low",0.174936360933564,"low","low","low","high",293.274685946378,"high",296.535269997337,"high","high","high","high",NA,"high","high",0,"high","high","high",291.241951682351,293.425711891868,296.179809570312,"medium",296.090393066406,0,"green","high","medium","medium",236.577665849165,"medium",223.67306657271,"high","high",0,"low",40.7272727272727,"low","low",16399200
"red","low","low",0.0118181815540249,0.0109090906652537,"high",340.480868252841,"high","medium",317.36952903054,0,130,NA,781.818181818182,"green","medium","medium","medium","medium",101916.459517045,23.8707271922718,22.1830548373136,"red",NA,12.5624883825129,0.00657999998127872,0.00674454546110197,NA,NA,"low",0.248181815851818,"low","low",0.059999999336221,0.0118181815540249,"low",0.270263638008725,"low","low","low","medium",283.192765669389,"medium",289.724581631747,"medium","medium","medium","medium",287.364710027521,"medium","medium",0,"medium","medium","medium",281.305383855646,283.633139870384,288.516002308239,"medium",287.898357044567,NA,"blue","medium","medium","medium",199.913411920721,"medium",200.860043612393,"medium","medium",0,"low",48.8181818181818,"low","medium",7404600
"red","low","low",0,NA,"medium",273.740603360263,"medium","medium",322.628731467507,0,325.454545454545,NA,932.727272727273,"green","medium","medium","medium","medium",101908.0859375,11.3729160482233,11.8394372246482,"red",15.6984479210593,15.3490096872503,0.00488909096880393,0.0065827272747728,NA,NA,"medium",0,"low","low",0.034545454450629,0,"low",0.000154545453948561,"low","low","low","medium",288.213844992898,"medium",295.113306218928,"medium","medium","medium","medium",NA,"medium","medium",0,"medium","medium","medium",278.018077503551,289.467906605114,295.03994473544,"medium",290.668839888139,0,"blue","medium","medium","medium",247.797843239524,"high",262.913682417436,"high","high",0,"high",116.090909090909,"medium","medium",26886300
"red","low","low",0,NA,"medium",263.861308704723,"medium","medium",307.565113414418,NA,330,NA,953.636363636364,"green","medium","medium","medium","medium",101889.394176136,11.6923112002286,11.7454544414173,"red",16.2802476015958,17.2094053788619,0.00397636364637451,0.00511545455083251,NA,0.00743636361915957,"medium",0,"low","low",0,0,"low",0.000118181815196294,"low","low","low","medium",284.9501953125,"medium",292.63906582919,"medium","medium","medium","medium",290.553383567116,"medium","medium",0,"medium","medium","medium",277.420854048295,NA,293.006794322621,"medium",290.457289262251,0,"blue","medium","medium","medium",248.198871959339,"high",258.076058127663,"high","high",NA,"high",116.818181818182,"medium","medium",27935100
"red","low","low",0,NA,"medium",296.922452059659,"medium","medium",331.837457830256,0,330,NA,959.090909090909,"green","medium","medium","medium","medium",101144.845880682,14.3818181644786,13.2181818702004,"red",NA,15.51818188754,0.00683090912008827,0.00767545461316,NA,0.00958000013435429,"medium",0,"low","low",0,0,"low",0.000209090909761885,"low","low","low","medium",292.16239790483,"high",298.934464888139,"high","high","high","high",297.477436412464,"high","high",NA,"high","high","high",284.927013050426,292.451585249467,298.23891657049,"high",294.767669677734,NA,"green","medium","medium","medium",268.800811767578,"high",274.856337113814,"high","high",0,"high",116.363636363636,"medium","medium",28527600
"red","low","low",0,NA,"medium",306.53481500799,"medium","medium",353.042766224254,0,330,NA,948.181818181818,"green","medium","medium","medium","medium",101261.830255682,16.5272726579146,16.2090908397328,"red",19.3636363636364,19.9041357907382,0.00663909091698852,0.00908818180588159,NA,0.0126690908589146,"medium",0,"low","low",0,0,"low",8.18181817356328e-05,"low","low","low","high",292.244920210405,"high",299.698469682173,"high","high","high","high",297.88686578924,"high","high",0,"high","high","high",285.967371160334,293.275107643821,299.45683704723,"high",296.683185924183,0,"green","medium","medium","high",274.801902077415,"high",281.9248046875,"high","high",0,"high",114.818181818182,"medium","medium",28153200
"red","low","low",0,NA,"medium",323.64145452326,"medium","high",366.766016179865,0,330,NA,940.909090909091,NA,"medium","medium","medium","medium",101483.625,17.587965705178,18.812164480036,"red",19.1545455239036,19.1632317629727,0.00961012283170765,0.0116800001229752,NA,0.0140572727065195,"medium",0,"low","low",0,0,"low",NA,"low","low","low","high",294.123604514382,"high",300.667649702592,"high","high","high","high",299.186107288707,"high","high",0,"high","high","high",287.692982066761,295.2766085538,300.939872048118,"high",297.643488103693,NA,NA,"high","high","high",283.516116055575,"high",290.005179665305,"high","high",0,"high",113.363636363636,"medium","medium",27003000
"red","low","low",0.0272727270017971,NA,"medium",347.245014537464,"high","high",392.536640514027,0,313.636363636364,NA,698.181818181818,"green","medium","medium","medium","medium",101588.391335227,21.2852467623624,24.2829041914506,NA,26.3733239607377,25.6967969374223,0.0120599998838522,0.0137881818650798,NA,0.0140718182718212,"medium",0.00181818177754229,"low","low",0.0236363632773811,0,"low",0.0171272725644733,"low","low","low","high",295.741180419922,"high",299.939913662997,"high","high","high","high",299.046550403942,"high","high",0,"high","high","high",289.713245738636,297.109843860973,300.722475918857,"high",297.484438809482,0,"green","high","high","high",293.270729758523,"high",291.609336159446,"high","high",0,"high",99.0909090909091,"low","medium",25510800
"red","low","low",0.000909090888771144,NA,"medium",339.623865300959,"high","high",375.73026899858,0,322.727272727273,NA,910,"green","medium","medium","medium","medium",101505.803267045,24.8633408979936,25.0960320559415,"blue",28.5636364329945,27.3129764903675,0.0112118181687864,0.0123072728006677,NA,0.0136054545132951,"medium",0.000909090888771144,"low","low",0.00909090888771144,0,"low",0.00542727286797758,"low","low","low","high",294.998324307528,"high",300.189811012962,"high","high","high","high",299.165116743608,"high","high",NA,"high","high","high",289.284923206676,296.160217285156,300.849456787109,"high",296.809586958452,0,"green","high","high","high",281.101579145952,"high",279.912464488636,"high","high",0,"high",110.181818181818,"low","medium",23955600
"red","low","low",0.0436363633383404,NA,"medium",369.872331099077,"high","high",373.351742831143,NA,193.636363636364,NA,830.909090909091,"green","medium","medium","medium","medium",101287.980113636,24.7855696244673,26.2558212280273,"blue",25.9484403783625,24.8484403436834,0.0110809090123935,0.012215454639359,NA,0.012906363741918,"medium",0.0445454540577802,"low","low",0.012727272442796,0,"low",0.0803545436197469,"low","low","low","high",293.000357887962,"high",298.291914506392,"high","high","high","high",NA,"high","high",0,"high","high","high",288.743627374822,293.75673606179,NA,"high",296.293287797408,0,"green","high","medium","medium",277.031530206854,"high",278.139959161932,"high","high",0,"medium",67.6363636363636,"low","medium",19417500
"red","low","low",0,NA,"high",396.52968528054,"high","high",376.398545698686,0,157.272727272727,471.363636363636,928.181818181818,"green","medium","medium","medium","medium",101200.127130682,26.7248640927401,26.4623553536155,"blue",26.8999999653209,27.3636365370317,0.012650950642472,0.0128375931896947,NA,0.0143348102203824,"medium",0.0927272726866332,"low","low",0.00181818177754229,0,"low",0.0279454548554812,"low","low","low","high",293.798037442294,"high",300.059922651811,"high","high","high","high",298.963930996982,"high","high",NA,"high","high","high",291.459161931818,NA,300.684462113814,"high",297.523215553977,0,NA,"high","high","high",280.818886496804,"high",284.092717950994,"high","high",0,"low",82.7272727272727,"medium","medium",17765100
"red","low","low",0.180909090421417,NA,"high",402.973183371804,"high","high",402.06992409446,0,92.7272727272727,NA,516.363636363636,"blue","medium","medium","medium","medium",100833.139914773,29.1999997225675,31.5181820609353,"blue",33.6818181818182,38.2909088134766,0.0130309970541434,0.0137077933177352,NA,NA,"medium",0.123636362227527,"low","low",0.07181818139824,0.345454537563703,"low",0.188672729513862,"low","low","low","high",293.581404252486,"high",298.55898770419,"high","high","high","high",296.356409246271,"high","high",0,"high","high","high",291.627025257457,293.839768843217,297.150054931641,"high",296.30278708718,0,NA,"high","medium","medium",236.649874600497,"medium",229.975824529474,"medium","medium",0,"low",34.1818181818182,"low","low",17359800
"red","low","low",0.0890909081155604,NA,"high",400.41713922674,"high","high",424.741382945668,0,164.545454545455,NA,406.363636363636,"blue","low","low","low","low",100538.779829545,35.2799335826527,30.6277647885409,"blue",24.8445164073597,27.5948815779252,0.0147722493010488,0.0155945454131473,NA,0.0170500004156069,"high",0.0990909087386998,"low","low",0.0545454538342628,0.0236363632773811,"low",0.157272725620053,"low","low","low","high",295.406510786577,"high",299.543967507102,"high","high","high","high",297.319380326705,"high","high",0,"high","high","high",293.044009121982,NA,297.316944469105,"high",299.048181707209,0,"green","high","medium","high",245.662626786665,"high",285.325739080256,"high","high",0,"medium",35.6363636363636,"low","low",18625500
"red","low","low",1.43090909042142,NA,"high",413.640505704013,"high","high",411.499378551136,0,143.636363636364,NA,758.181818181818,"green","low","low","medium","medium",100937.526278409,33.1192947734486,33.8002818714489,"blue",NA,39.754806171764,0.0160701188512824,0.0164954545484348,NA,0.017397393387827,"high",0.15272727270018,"low","low",0.21181818114763,0.625454560599544,"low",0.114218181507154,"low","low","low","high",297.259640780362,"high",301.854561545632,"high","high","high","high",300.340759277344,"high","high",0,"high","high","high",295.12216463956,297.504327947443,301.224318070845,"high",297.484141956676,0,"green","high","high","high",264.355868252841,"high",258.501893477006,"medium","medium",0,"low",59.1818181818182,"low","low",9589200
"red","low","low",0.000909090888771144,NA,"medium",326.899683172053,"medium","medium",315.589491410689,NA,201.818181818182,NA,940,"green","medium","medium","medium","medium",102160.474431818,16.344427022067,15.9414254968817,"red",NA,16.6090905449607,0.00591088966889815,0.0062474089843983,0.00752422844313762,0.00883640950037675,"medium",0.0754545449533246,"low","low",0.000909090888771144,0,"low",NA,"low","low","low","medium",282.860518022017,"medium",291.877430308949,"medium","medium","medium","medium",288.997480912642,"medium","medium",0,"medium","medium","medium",280.102178400213,284.09467939897,291.27250810103,"medium",290.567463267933,0,NA,"medium","medium","medium",207.574684836648,"medium",253.337513316761,"high","high",0,"medium",82.8181818181818,"medium","medium",10864500
"red","low","low",0,NA,"medium",281.557836359197,"medium","medium",329.727272727273,0,350,NA,968.181818181818,"green","medium","medium","medium","medium",101836.142045455,12.0368813601407,12.8116432536732,"red",15.1363636363636,14.8818181644786,0.0062099999578839,0.00786454552276568,NA,0.0107636364515532,"medium",0,"low","low",0,0,"low",0.000209090906454631,"low","low","low","medium",287.061590021307,"medium",295.754716352983,"high","medium","medium","medium",293.314566872337,"high","medium",0,"medium","high","high",279.75390625,289.156560724432,NA,"high",294.46181418679,0,"blue","medium","medium","medium",262.790818647905,"high",271.234039306641,"high","high",0,"high",120,"medium","medium",22806600
"red","low","low",0,0,"medium",313.394375887784,"medium","medium",357.291440096768,NA,350,NA,938.181818181818,"green","medium","medium","medium","medium",101568.209517045,16.4446413733742,16.6845487247814,"red",20.053488297896,20.3739648298784,0.00879090897400271,0.0113418182696808,NA,NA,"medium",0.00181818177754229,"low","low",0.0281818178905682,0.00727272711016915,"low",0.00133636367337948,"low","low","low","medium",292.459930419922,"high",298.317255193537,"high","high","high","high",297.039364901456,"high","high",0,"high","high","high",284.923503528942,293.844809792259,298.896018288352,"high",295.981212269176,0,NA,"high","medium","medium",262.782459605824,"high",277.882743141868,"high","high",0,"high",NA,"medium","medium",19271100
"red","low","low",0,NA,"medium",335.911837491122,"high","medium",364.760112415661,0,338.181818181818,NA,955.454545454545,"green","medium","medium","medium","medium",101347.069602273,18.763502294367,17.8727273074063,"red",19.8208299116655,NA,0.0110418182713064,0.0131536364047365,NA,0.013522744432769,"medium",0.00454545444385572,"low","low",0,0,"low",0.00266363633934154,"low","low","low","high",295.297826593572,"high",300.801985307173,"high","high","high","high",299.702259410511,"high","high",NA,"high","high","high",288.65434958718,NA,301.086789217862,"high",297.685729980469,0,NA,"high","high","high",267.086431329901,"high",289.087707519531,"high","high",0,"high",115.272727272727,"medium","medium",18936300
"red","low","low",0.0954545451836152,NA,"high",416.086400812322,"high","high",405.309761740945,0,86.3636363636364,NA,442.727272727273,"blue","medium","medium","medium","medium",101355.920454545,34.6193330938166,35.4843323447488,"blue",32.00909094377,NA,0.0144146293909712,0.0150600172240626,NA,0.0163436364382505,"high",0.137272726405751,"low","low",0.012727272442796,0.00181818177754229,"low",NA,"low","low","low","high",294.948394775391,"high",299.133705832741,"high","high","high","high",296.803461248224,"high","high",0,"high","high","high",293.372711181641,295.068634033203,297.284479314631,"high",299.126631303267,0,"green","high","medium","high",275.496393377131,"high",266.077572909268,"high","high",0,"low",30.0909090909091,"low","low",21300900
"red","low","low",0,NA,"high",402.911138361151,"high","high",395.199127197266,0,216.363636363636,NA,930,"green","medium","medium","medium","medium",101287.625710227,35.3220676075329,34.734824440696,"blue",31.6090911518444,28.5272726579146,0.0149772727692669,0.0156900171529163,NA,0.017042615366253,"high",0.0545454541729255,"low","low",0,0,"low",NA,"low","low","low","high",296.867584228516,"high",302.869037974964,"high","high","high","high",301.067926580256,"high","high",0,"high","high","high",293.955352783203,297.615106756037,302.472406560724,"high",300.15063753995,0,"green","high","high","high",279.84072043679,"high",279.475716330788,"high","high",0,"medium",85.2727272727273,"medium","medium",22649100
"red","low","low",0,NA,"high",355.486588911577,"high","high",392.173794833097,NA,350,602.818181818182,940,"green","medium","medium","medium","medium",101608.193892045,23.5818179737438,25.0909089175138,"blue",NA,28.3363637057218,0.0139465219425884,0.0149672728201205,NA,0.015525454570624,"high",0.00181818177754229,"low","low",0.000909090888771144,0,"low",0.00210909087830011,"low","low","low","high",298.192294034091,"high",302.893116344105,"high","high","high","high",302.029790704901,"high","high",0,"high","high","high",292.926780007102,298.997802734375,303.360751065341,"high",299.765860817649,0,"green","high","high","high",292.281044699929,"high",293.216816295277,"high","high",0,"high",115,"medium","medium",27975300
"red","low","low",0,NA,"high",363.622974742543,"high","high",382.659393310547,0,333.636363636364,NA,945.454545454545,"green","medium","medium","medium","medium",101156.080255682,26.1705705469305,23.4950580596924,NA,28.3272727619518,NA,0.013890926302834,0.0141063810072162,NA,NA,"medium",0.0209090904417363,"low","low",0.00181818177754229,0.00999999994581396,"low",0.00122727269957646,"low","low","low","high",296.931327126243,"high",301.492489901456,"high","high","high","high",300.542513760653,"high","high",NA,"high","high","high",292.530362215909,NA,301.768130215732,"high",298.790166681463,0,"green","high","high","high",293.443614612926,"high",297.424885142933,"high","high",0,"high",NA,"medium","medium",23094900
